case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
323,native_out,free,0,Korleis er dekninga der eg bur?,dekning_mobil,nummerportering|mobilskade|abonnement_mobil|endre_abonnement,,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
User message: Korleis er dekninga der eg bur?

Answer with exactly one intent name from the list above.",abonnement_mobil,abonnement_mobil,True,True,False,364.5,5
323,custom_in,free,0,Korleis er dekninga der eg bur?,dekning_mobil,zato_tine|peso_riku|sika_pure|nobi_kera,peso_riku,"Candidate intents:
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
peso_riku: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
nobi_kera: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
User message: Korleis er dekninga der eg bur?

Answer with exactly one intent name from the list above.",peso_riku,peso_riku,True,True,True,347.6,6
323,custom_in,enum,0,Korleis er dekninga der eg bur?,dekning_mobil,zato_tine|peso_riku|sika_pure|nobi_kera,peso_riku,"Candidate intents:
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
peso_riku: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
nobi_kera: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
User message: Korleis er dekninga der eg bur?

Answer with exactly one intent name from the list above.",peso_riku,peso_riku,True,True,True,385.3,8
324,native_in_random,free,0,Hvor mye data har jeg brukt?,mobildata_bruk,dekning_mobil|mobilskade|endre_abonnement|mobildata_bruk,mobildata_bruk,"Candidate intents:
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,361.4,6
324,native_in_random,enum,0,Hvor mye data har jeg brukt?,mobildata_bruk,dekning_mobil|mobilskade|endre_abonnement|mobildata_bruk,mobildata_bruk,"Candidate intents:
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,392.3,8
324,native_in_random,free,1,Hvor mye data har jeg brukt?,mobildata_bruk,mobilskade|endre_abonnement|mobildata_bruk|abonnement_mobil,mobildata_bruk,"Candidate intents:
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,394.7,6
324,native_in_random,enum,1,Hvor mye data har jeg brukt?,mobildata_bruk,mobilskade|endre_abonnement|mobildata_bruk|abonnement_mobil,mobildata_bruk,"Candidate intents:
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,397.8,8
324,native_in_nearsyn,free,0,Hvor mye data har jeg brukt?,mobildata_bruk,dekning_mobil|mobilskade|mobildata_bruk|nummerportering,mobildata_bruk,"Candidate intents:
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,401.3,6
324,native_in_nearsyn,enum,0,Hvor mye data har jeg brukt?,mobildata_bruk,dekning_mobil|mobilskade|mobildata_bruk|nummerportering,mobildata_bruk,"Candidate intents:
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,404.6,8
324,native_out,free,0,Hvor mye data har jeg brukt?,mobildata_bruk,mobilskade|endre_abonnement|nummerportering|abonnement_mobil,,"Candidate intents:
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",abonnement_mobil,abonnement_mobil,True,True,False,391.5,5
324,custom_in,free,0,Hvor mye data har jeg brukt?,mobildata_bruk,sika_pure|peso_riku|zato_tine|furo_mela,furo_mela,"Candidate intents:
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
peso_riku: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,353.1,5
324,custom_in,enum,0,Hvor mye data har jeg brukt?,mobildata_bruk,sika_pure|peso_riku|zato_tine|furo_mela,furo_mela,"Candidate intents:
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
peso_riku: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Hvor mye data har jeg brukt?

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,360.2,6
325,native_in_random,free,0,Jeg er tom for data,mobildata_bruk,klage_tele|endre_abonnement|mobildata_bruk|dekning_mobil,mobildata_bruk,"Candidate intents:
klage_tele: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,333.1,6
325,native_in_random,enum,0,Jeg er tom for data,mobildata_bruk,klage_tele|endre_abonnement|mobildata_bruk|dekning_mobil,mobildata_bruk,"Candidate intents:
klage_tele: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,367.8,8
325,native_in_random,free,1,Jeg er tom for data,mobildata_bruk,klage_tele|mobildata_bruk|dekning_mobil|abonnement_mobil,mobildata_bruk,"Candidate intents:
klage_tele: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,368.4,6
325,native_in_random,enum,1,Jeg er tom for data,mobildata_bruk,klage_tele|mobildata_bruk|dekning_mobil|abonnement_mobil,mobildata_bruk,"Candidate intents:
klage_tele: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,386.9,8
325,native_in_nearsyn,free,0,Jeg er tom for data,mobildata_bruk,dekning_mobil|mobildata_bruk|nummerportering|abonnement_mobil,mobildata_bruk,"Candidate intents:
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,385.6,6
325,native_in_nearsyn,enum,0,Jeg er tom for data,mobildata_bruk,dekning_mobil|mobildata_bruk|nummerportering|abonnement_mobil,mobildata_bruk,"Candidate intents:
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,384.4,8
325,native_out,free,0,Jeg er tom for data,mobildata_bruk,nummerportering|mobilskade|endre_abonnement|abonnement_mobil,,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",endre_abonnement,endre_abonnement,True,True,False,380.9,5
325,custom_in,free,0,Jeg er tom for data,mobildata_bruk,mere_bosu|sika_pure|temo_suza|furo_mela,furo_mela,"Candidate intents:
mere_bosu: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
temo_suza: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,345.0,5
325,custom_in,enum,0,Jeg er tom for data,mobildata_bruk,mere_bosu|sika_pure|temo_suza|furo_mela,furo_mela,"Candidate intents:
mere_bosu: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
temo_suza: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Jeg er tom for data

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,350.4,6
326,native_in_random,free,0,Kan jeg kjøpe mer data?,mobildata_bruk,klage_tele|endre_abonnement|mobildata_bruk|abonnement_mobil,mobildata_bruk,"Candidate intents:
klage_tele: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,326.9,6
326,native_in_random,enum,0,Kan jeg kjøpe mer data?,mobildata_bruk,klage_tele|endre_abonnement|mobildata_bruk|abonnement_mobil,mobildata_bruk,"Candidate intents:
klage_tele: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,370.8,8
326,native_in_random,free,1,Kan jeg kjøpe mer data?,mobildata_bruk,abonnement_mobil|endre_abonnement|mobildata_bruk|mobilskade,mobildata_bruk,"Candidate intents:
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,384.7,6
326,native_in_random,enum,1,Kan jeg kjøpe mer data?,mobildata_bruk,abonnement_mobil|endre_abonnement|mobildata_bruk|mobilskade,mobildata_bruk,"Candidate intents:
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,408.9,8
326,native_in_nearsyn,free,0,Kan jeg kjøpe mer data?,mobildata_bruk,nummerportering|endre_abonnement|mobildata_bruk|dekning_mobil,mobildata_bruk,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,409.8,6
326,native_in_nearsyn,enum,0,Kan jeg kjøpe mer data?,mobildata_bruk,nummerportering|endre_abonnement|mobildata_bruk|dekning_mobil,mobildata_bruk,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,408.2,8
326,native_out,free,0,Kan jeg kjøpe mer data?,mobildata_bruk,nummerportering|abonnement_mobil|mobilskade|endre_abonnement,,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",abonnement_mobil,abonnement_mobil,True,True,False,392.0,5
326,custom_in,free,0,Kan jeg kjøpe mer data?,mobildata_bruk,temo_suza|mere_bosu|furo_mela|zato_tine,furo_mela,"Candidate intents:
temo_suza: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
mere_bosu: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,362.8,5
326,custom_in,enum,0,Kan jeg kjøpe mer data?,mobildata_bruk,temo_suza|mere_bosu|furo_mela|zato_tine,furo_mela,"Candidate intents:
temo_suza: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
mere_bosu: Brukeren vil sende en klage på teleoperatøren, tjenesten, fakturering eller nedetid, eller snakke med en leder
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
User message: Kan jeg kjøpe mer data?

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,366.2,6
327,native_in_random,free,0,Hva koster ekstra data?,mobildata_bruk,mobildata_bruk|abonnement_mobil|mobilskade|endre_abonnement,mobildata_bruk,"Candidate intents:
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,338.2,6
327,native_in_random,enum,0,Hva koster ekstra data?,mobildata_bruk,mobildata_bruk|abonnement_mobil|mobilskade|endre_abonnement,mobildata_bruk,"Candidate intents:
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,394.8,8
327,native_in_random,free,1,Hva koster ekstra data?,mobildata_bruk,mobildata_bruk|endre_abonnement|nummerportering|dekning_mobil,mobildata_bruk,"Candidate intents:
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,393.6,6
327,native_in_random,enum,1,Hva koster ekstra data?,mobildata_bruk,mobildata_bruk|endre_abonnement|nummerportering|dekning_mobil,mobildata_bruk,"Candidate intents:
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,414.7,8
327,native_in_nearsyn,free,0,Hva koster ekstra data?,mobildata_bruk,nummerportering|abonnement_mobil|dekning_mobil|mobildata_bruk,mobildata_bruk,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,410.2,6
327,native_in_nearsyn,enum,0,Hva koster ekstra data?,mobildata_bruk,nummerportering|abonnement_mobil|dekning_mobil|mobildata_bruk,mobildata_bruk,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
dekning_mobil: Brukeren spør om mobildekning eller nettdekning, eller opplever dårlig dekning eller mister signal
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,389.1,8
327,native_out,free,0,Hva koster ekstra data?,mobildata_bruk,nummerportering|endre_abonnement|abonnement_mobil|mobilskade,,"Candidate intents:
nummerportering: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",abonnement_mobil,abonnement_mobil,True,True,False,376.4,5
327,custom_in,free,0,Hva koster ekstra data?,mobildata_bruk,temo_suza|zato_tine|furo_mela|sika_pure,furo_mela,"Candidate intents:
temo_suza: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,341.8,5
327,custom_in,enum,0,Hva koster ekstra data?,mobildata_bruk,temo_suza|zato_tine|furo_mela|sika_pure,furo_mela,"Candidate intents:
temo_suza: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
zato_tine: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
furo_mela: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
sika_pure: Brukeren vil beholde eller flytte telefonnummeret sitt ved bytte av operatør
User message: Hva koster ekstra data?

Answer with exactly one intent name from the list above.",furo_mela,furo_mela,True,True,True,348.6,6
328,native_in_random,free,0,Hvorfor forbruker jeg så mye data?,mobildata_bruk,abonnement_mobil|endre_abonnement|mobilskade|mobildata_bruk,mobildata_bruk,"Candidate intents:
abonnement_mobil: Brukeren spør om sitt mobilabonnement: hvilket abonnement de har, hva det inkluderer, billigere eller oppgradert mobilabonnement
endre_abonnement: Brukeren vil bytte, nedgradere, pause eller avslutte abonnementet sitt, eller endre til en annen plan
mobilskade: Brukeren melder skade på mobil (knust, vannskade, sprukket skjerm) eller spør om mobilforsikring og ny mobil på forsikringen
mobildata_bruk: Brukeren spør om databruk, er tom for data eller vil kjøpe mer data
User message: Hvorfor forbruker jeg så mye data?

Answer with exactly one intent name from the list above.",mobildata_bruk,mobildata_bruk,True,True,True,333.9,6
