case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
529,native_in_random,free,0,Hvordan søker jeg en stilling?,jobbsoknad,kurs_pamelding|lonnssporsmal|jobbsoknad|fravaer,jobbsoknad,"Candidate intents:
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,505.3,5
529,native_in_random,enum,0,Hvordan søker jeg en stilling?,jobbsoknad,kurs_pamelding|lonnssporsmal|jobbsoknad|fravaer,jobbsoknad,"Candidate intents:
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,552.0,7
529,native_in_random,free,1,Hvordan søker jeg en stilling?,jobbsoknad,ferie|jobbsoknad|lonnssporsmal|oppsigelse,jobbsoknad,"Candidate intents:
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,541.4,5
529,native_in_random,enum,1,Hvordan søker jeg en stilling?,jobbsoknad,ferie|jobbsoknad|lonnssporsmal|oppsigelse,jobbsoknad,"Candidate intents:
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,531.6,7
529,native_in_nearsyn,free,0,Hvordan søker jeg en stilling?,jobbsoknad,oppsigelse|jobbsoknad|lonnssporsmal|intervju,jobbsoknad,"Candidate intents:
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,519.6,5
529,native_in_nearsyn,enum,0,Hvordan søker jeg en stilling?,jobbsoknad,oppsigelse|jobbsoknad|lonnssporsmal|intervju,jobbsoknad,"Candidate intents:
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,513.9,7
529,native_out,free,0,Hvordan søker jeg en stilling?,jobbsoknad,fravaer|lonnssporsmal|oppsigelse|ferie,,"Candidate intents:
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",fravaer,fravaer,True,True,False,505.5,4
529,custom_in,free,0,Hvordan søker jeg en stilling?,jobbsoknad,keva_roma|kume_lara|bezo_kole|sila_mevu,kume_lara,"Candidate intents:
keva_roma: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
bezo_kole: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,487.3,5
529,custom_in,enum,0,Hvordan søker jeg en stilling?,jobbsoknad,keva_roma|kume_lara|bezo_kole|sila_mevu,kume_lara,"Candidate intents:
keva_roma: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
bezo_kole: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,507.2,6
529,custom_in,free,1,Hvordan søker jeg en stilling?,jobbsoknad,kume_lara|tade_muru|gova_zino|sila_mevu,kume_lara,"Candidate intents:
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
tade_muru: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
gova_zino: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,489.3,5
529,custom_in,enum,1,Hvordan søker jeg en stilling?,jobbsoknad,kume_lara|tade_muru|gova_zino|sila_mevu,kume_lara,"Candidate intents:
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
tade_muru: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
gova_zino: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hvordan søker jeg en stilling?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,507.0,6
530,native_in_random,free,0,Er stillingen fortsatt åpen?,jobbsoknad,intervju|jobbsoknad|oppsigelse|ferie,jobbsoknad,"Candidate intents:
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,482.0,5
530,native_in_random,enum,0,Er stillingen fortsatt åpen?,jobbsoknad,intervju|jobbsoknad|oppsigelse|ferie,jobbsoknad,"Candidate intents:
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,512.4,7
530,native_in_random,free,1,Er stillingen fortsatt åpen?,jobbsoknad,jobbsoknad|lonnssporsmal|kurs_pamelding|fravaer,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,508.7,5
530,native_in_random,enum,1,Er stillingen fortsatt åpen?,jobbsoknad,jobbsoknad|lonnssporsmal|kurs_pamelding|fravaer,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,512.9,7
530,native_in_nearsyn,free,0,Er stillingen fortsatt åpen?,jobbsoknad,intervju|fravaer|jobbsoknad|kurs_pamelding,jobbsoknad,"Candidate intents:
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,513.6,5
530,native_in_nearsyn,enum,0,Er stillingen fortsatt åpen?,jobbsoknad,intervju|fravaer|jobbsoknad|kurs_pamelding,jobbsoknad,"Candidate intents:
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,520.0,7
530,native_out,free,0,Er stillingen fortsatt åpen?,jobbsoknad,lonnssporsmal|ferie|fravaer|oppsigelse,,"Candidate intents:
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",fravaer,fravaer,True,True,False,508.2,4
530,custom_in,free,0,Er stillingen fortsatt åpen?,jobbsoknad,fuma_sedu|kume_lara|sila_mevu|gova_zino,kume_lara,"Candidate intents:
fuma_sedu: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
gova_zino: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,489.2,5
530,custom_in,enum,0,Er stillingen fortsatt åpen?,jobbsoknad,fuma_sedu|kume_lara|sila_mevu|gova_zino,kume_lara,"Candidate intents:
fuma_sedu: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
gova_zino: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,506.1,6
530,custom_in,free,1,Er stillingen fortsatt åpen?,jobbsoknad,fuma_sedu|tade_muru|kume_lara|keva_roma,kume_lara,"Candidate intents:
fuma_sedu: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
tade_muru: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
keva_roma: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,477.7,5
530,custom_in,enum,1,Er stillingen fortsatt åpen?,jobbsoknad,fuma_sedu|tade_muru|kume_lara|keva_roma,kume_lara,"Candidate intents:
fuma_sedu: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
tade_muru: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
keva_roma: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
User message: Er stillingen fortsatt åpen?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,487.9,6
531,native_in_random,free,0,Kan jeg sende søknaden min?,jobbsoknad,jobbsoknad|kurs_pamelding|fravaer|ferie,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,465.1,5
531,native_in_random,enum,0,Kan jeg sende søknaden min?,jobbsoknad,jobbsoknad|kurs_pamelding|fravaer|ferie,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,498.3,7
531,native_in_random,free,1,Kan jeg sende søknaden min?,jobbsoknad,intervju|fravaer|jobbsoknad|kurs_pamelding,jobbsoknad,"Candidate intents:
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,489.0,5
531,native_in_random,enum,1,Kan jeg sende søknaden min?,jobbsoknad,intervju|fravaer|jobbsoknad|kurs_pamelding,jobbsoknad,"Candidate intents:
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,500.7,7
531,native_in_nearsyn,free,0,Kan jeg sende søknaden min?,jobbsoknad,jobbsoknad|kurs_pamelding|oppsigelse|intervju,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,507.4,5
531,native_in_nearsyn,enum,0,Kan jeg sende søknaden min?,jobbsoknad,jobbsoknad|kurs_pamelding|oppsigelse|intervju,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,511.4,7
531,native_out,free,0,Kan jeg sende søknaden min?,jobbsoknad,fravaer|oppsigelse|ferie|lonnssporsmal,,"Candidate intents:
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",fravaer,fravaer,True,True,False,500.2,4
531,custom_in,free,0,Kan jeg sende søknaden min?,jobbsoknad,kume_lara|tade_muru|sila_mevu|fuma_sedu,kume_lara,"Candidate intents:
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
tade_muru: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
fuma_sedu: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,475.2,5
531,custom_in,enum,0,Kan jeg sende søknaden min?,jobbsoknad,kume_lara|tade_muru|sila_mevu|fuma_sedu,kume_lara,"Candidate intents:
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
tade_muru: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
sila_mevu: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
fuma_sedu: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,494.1,6
531,custom_in,free,1,Kan jeg sende søknaden min?,jobbsoknad,gova_zino|kume_lara|bezo_kole|keva_roma,kume_lara,"Candidate intents:
gova_zino: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
bezo_kole: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
keva_roma: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,469.9,5
531,custom_in,enum,1,Kan jeg sende søknaden min?,jobbsoknad,gova_zino|kume_lara|bezo_kole|keva_roma,kume_lara,"Candidate intents:
gova_zino: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
bezo_kole: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
keva_roma: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
User message: Kan jeg sende søknaden min?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,486.7,6
532,native_in_random,free,0,Hva må være med i søknaden?,jobbsoknad,lonnssporsmal|oppsigelse|jobbsoknad|kurs_pamelding,jobbsoknad,"Candidate intents:
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,470.9,5
532,native_in_random,enum,0,Hva må være med i søknaden?,jobbsoknad,lonnssporsmal|oppsigelse|jobbsoknad|kurs_pamelding,jobbsoknad,"Candidate intents:
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,510.7,7
532,native_in_random,free,1,Hva må være med i søknaden?,jobbsoknad,jobbsoknad|kurs_pamelding|ferie|intervju,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,516.2,5
532,native_in_random,enum,1,Hva må være med i søknaden?,jobbsoknad,jobbsoknad|kurs_pamelding|ferie|intervju,jobbsoknad,"Candidate intents:
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
kurs_pamelding: Brukeren vil melde seg på et kurs eller opplæring på jobben, eller spør om ledige kursplasser
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,529.8,7
532,native_in_nearsyn,free,0,Hva må være med i søknaden?,jobbsoknad,ferie|intervju|jobbsoknad|fravaer,jobbsoknad,"Candidate intents:
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,530.5,5
532,native_in_nearsyn,enum,0,Hva må være med i søknaden?,jobbsoknad,ferie|intervju|jobbsoknad|fravaer,jobbsoknad,"Candidate intents:
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
intervju: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
jobbsoknad: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",jobbsoknad,jobbsoknad,True,True,True,537.0,7
532,native_out,free,0,Hva må være med i søknaden?,jobbsoknad,ferie|fravaer|oppsigelse|lonnssporsmal,,"Candidate intents:
ferie: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
fravaer: Brukeren vil melde fravær fra jobb, be om fri, eller spør om egenmeldingsdager og hva som må sendes ved sykdom
oppsigelse: Brukeren vil si opp jobben eller spør om oppsigelsestid, oppsigelsesavtale eller rettigheter ved oppsigelse
lonnssporsmal: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",fravaer,fravaer,True,True,False,518.7,4
532,custom_in,free,0,Hva må være med i søknaden?,jobbsoknad,gova_zino|kume_lara|tade_muru|bezo_kole,kume_lara,"Candidate intents:
gova_zino: Brukeren spør om jobbintervju: tidspunkt, flytte intervjuet, hvem som intervjuer eller hva de bør ta med
kume_lara: Brukeren vil søke på en jobb eller stilling, eller spør om søknaden og åpne stillinger
tade_muru: Brukeren spør om lønn, lønnslipp, feil lønn eller når lønnen utbetales
bezo_kole: Brukeren vil søke om ferie eller spør om feriedager og feriepenger
User message: Hva må være med i søknaden?

Answer with exactly one intent name from the list above.",kume_lara,kume_lara,True,True,True,487.4,5
